S00708,Sanjay,37,37.00,F
S00710,Manoj,82,82.00,B
S00711,Ivy,60,60.00,C
S00715,Henry,35,35.00,F
S00716,Riya,85,85.00,B
S00719,Henry,50,50.00,D
S00721,Bob,92,92.00,A
S00725,Qadir,73,73.00,C
S00726,Henry,74,74.00,C
S00728,Charlie,61,61.00,C
S00729,Qadir,48,48.00,D
S00741,Diana,77,77.00,B
S00749,Priya,56,56.00,D
S00758,Liya,92,92.00,A
S00760,Frank,44,44.00,D
S00762,Grace,76,76.00,B
S00766,Alice,57,57.00,D
S00769,Liya,97,97.00,A
S00776,Nisha,32,32.00,F
S00777,Eva,100,100.00,A
S00783,Liya,45,45.00,D
S00785,Diana,99,99.00,A
S00806,Karan,92,92.00,A
S00808,Riya,55,55.00,D
S00812,Tara,79,79.00,B
S00817,Bob,52,52.00,D
S00818,Om,35,35.00,F
S00820,Nisha,30,30.00,F
S00822,Jack,49,49.00,D
S00831,Karan,34,34.00,F
S00832,Sanjay,76,76.00,B
S00833,Diana,40,40.00,D
S00841,Tara,72,72.00,C
S00842,Qadir,61,61.00,C
S00844,Jack,68,68.00,C
S00851,Jack,89,89.00,B
S00853,Liya,42,42.00,D
S00857,Liya,40,40.00,D
S00859,Jack,36,36.00,F
S00866,Jack,74,74.00,C
S00879,Qadir,94,94.00,A
S00881,Tara,91,91.00,A
S00888,Riya,45,45.00,D
S00889,Charlie,34,34.00,F
S00894,Om,83,83.00,B
S00902,Alice,39,39.00,F
S00911,Charlie,50,50.00,D
S00913,Grace,93,93.00,A
S00916,Manoj,62,62.00,C
S00924,Eva,77,77.00,B
S00929,Priya,72,72.00,C
S00934,Qadir,32,32.00,F
S00938,Karan,69,69.00,C
S00942,Grace,100,100.00,A
S00956,Manoj,82,82.00,B
S00963,Liya,51,51.00,D
S00967,Manoj,60,60.00,C
S00972,Riya,56,56.00,D
S00973,Frank,78,78.00,B
S00975,Ivy,42,42.00,D
S00979,Alice,82,82.00,B
S00982,Eva,66,66.00,C
S00984,Frank,41,41.00,D
S00988,Frank,66,66.00,C
S00996,Karan,62,62.00,C
S00997,Henry,81,81.00,B
S01000,Eva,68,68.00,C
S01001,Priya,67,67.00,C
S01002,Charlie,69,69.00,C
S01005,Diana,97,97.00,A
S01006,Tara,81,81.00,B
S01007,Manoj,88,88.00,B
S01009,Priya,73,73.00,C
S01011,Sanjay,81,81.00,B
S01013,Tara,83,83.00,B
S01014,Nisha,53,53.00,D
S01015,Alice,69,69.00,C
S01019,Henry,83,83.00,B
S01028,Charlie,87,87.00,B
S01030,Priya,78,78.00,B
S01034,Diana,57,57.00,D
S01035,Charlie,33,33.00,F
S01043,Manoj,35,35.00,F
S01051,Ivy,38,38.00,F
S01056,Priya,38,38.00,F
S01057,Frank,100,100.00,A
S01058,Liya,100,100.00,A
S01061,Qadir,69,69.00,C
S01065,Karan,66,66.00,C
S01067,Riya,77,77.00,B
S01070,Priya,84,84.00,B
S01076,Nisha,53,53.00,D
S01081,Riya,51,51.00,D
S01085,Jack,70,70.00,C
S01096,Diana,73,73.00,C
S01098,Manoj,44,44.00,D
S01104,Priya,100,100.00,A
S01105,Frank,62,62.00,C
S01107,Eva,66,66.00,C
S01116,Frank,44,44.00,D
S01125,Sanjay,32,32.00,F
S01126,Riya,51,51.00,D
S01128,Liya,92,92.00,A
S01134,Charlie,55,55.00,D
S01144,Jack,61,61.00,C
S01146,Nisha,40,40.00,D
S01148,Jack,40,40.00,D
S01149,Tara,43,43.00,D
S01157,Liya,48,48.00,D
S01165,Eva,52,52.00,D
S01166,Priya,41,41.00,D
S01173,Diana,66,66.00,C
S01181,Frank,71,71.00,C
S01184,Priya,48,48.00,D
S01193,Nisha,81,81.00,B
S01194,Henry,92,92.00,A
S01198,Om,95,95.00,A
S01201,Qadir,100,100.00,A
S01204,Frank,58,58.00,D
S01209,Bob,41,41.00,D
S01211,Frank,40,40.00,D
S01212,Liya,47,47.00,D
S01216,Manoj,31,31.00,F
S01224,Om,42,42.00,D
S01230,Liya,58,58.00,D
S01234,Bob,89,89.00,B
S01235,Ivy,53,53.00,D
S01243,Jack,38,38.00,F
S01247,Riya,85,85.00,B
S01252,Karan,78,78.00,B
S01254,Jack,34,34.00,F
S01262,Charlie,78,78.00,B
S01268,Alice,50,50.00,D
S01271,Sanjay,45,45.00,D
S01282,Ivy,50,50.00,D
S01283,Jack,98,98.00,A
S01286,Ivy,66,66.00,C
S01293,Eva,44,44.00,D
S01298,Diana,74,74.00,C
S01314,Charlie,36,36.00,F
S01315,Karan,72,72.00,C
S01326,Qadir,79,79.00,B
S01328,Jack,45,45.00,D
S01330,Alice,91,91.00,A
S01332,Frank,69,69.00,C
S01334,Henry,97,97.00,A
S01340,Nisha,30,30.00,F
S01341,Eva,70,70.00,C
S01344,Karan,85,85.00,B
S01345,Ivy,52,52.00,D
S01346,Riya,52,52.00,D
S01348,Nisha,63,63.00,C
S01353,Diana,78,78.00,B
S01357,Riya,83,83.00,B
S01362,Manoj,30,30.00,F
S01370,Grace,49,49.00,D
S01373,Karan,54,54.00,D
S01377,Karan,48,48.00,D
S01378,Ivy,39,39.00,F
S01384,Karan,81,81.00,B
S01385,Grace,52,52.00,D
S01386,Jack,35,35.00,F
S01390,Frank,36,36.00,F
S01391,Bob,41,41.00,D
S01394,Tara,98,98.00,A
S01402,Tara,62,62.00,C
S01403,Qadir,92,92.00,A
S01406,Frank,78,78.00,B
S01407,Qadir,66,66.00,C
S01416,Diana,82,82.00,B
S01418,Karan,55,55.00,D
S01421,Qadir,90,90.00,A
S01426,Sanjay,76,76.00,B
S01427,Riya,39,39.00,F
S01435,Frank,39,39.00,F
S01437,Eva,62,62.00,C
S01440,Ivy,93,93.00,A
S01446,Frank,94,94.00,A
S01456,Jack,98,98.00,A
S01458,Karan,79,79.00,B
S01464,Charlie,34,34.00,F
S01469,Bob,96,96.00,A
S01472,Liya,69,69.00,C
S01473,Eva,33,33.00,F
S01476,Manoj,97,97.00,A
S01479,Tara,95,95.00,A
S01480,Eva,65,65.00,C
S01483,Nisha,60,60.00,C
S01484,Om,58,58.00,D
S01492,Jack,43,43.00,D
S01493,Tara,51,51.00,D
S01494,Manoj,35,35.00,F
S01496,Riya,62,62.00,C
S01498,Nisha,57,57.00,D
S01507,Grace,72,72.00,C
S01522,Riya,58,58.00,D
S01524,Nisha,34,34.00,F
S01525,Grace,54,54.00,D
S01529,Eva,79,79.00,B
S01532,Eva,85,85.00,B
S01539,Nisha,79,79.00,B
S01543,Alice,96,96.00,A
S01554,Ivy,72,72.00,C
S01560,Karan,50,50.00,D
S01562,Riya,81,81.00,B
S01570,Frank,44,44.00,D
S01571,Qadir,32,32.00,F
S01575,Nisha,46,46.00,D
S01576,Ivy,91,91.00,A
S01577,Jack,33,33.00,F
S01582,Nisha,73,73.00,C
S01583,Ivy,56,56.00,D
S01592,Tara,35,35.00,F
S01595,Priya,30,30.00,F
S01603,Diana,83,83.00,B
S01605,Liya,94,94.00,A
S01609,Manoj,31,31.00,F
S01611,Charlie,75,75.00,B
S01612,Qadir,96,96.00,A
S01614,Jack,53,53.00,D
S01618,Diana,47,47.00,D
S01626,Frank,77,77.00,B
S01628,Eva,32,32.00,F
S01629,Jack,75,75.00,B
S01631,Ivy,82,82.00,B
S01632,Diana,44,44.00,D
S01636,Priya,91,91.00,A
S01637,Tara,46,46.00,D
S01638,Karan,34,34.00,F
S01642,Alice,96,96.00,A
S01649,Qadir,61,61.00,C
S01652,Qadir,61,61.00,C
S01653,Grace,50,50.00,D
S01655,Tara,80,80.00,B
S01656,Liya,91,91.00,A
S01662,Charlie,34,34.00,F
S01666,Frank,57,57.00,D
S01668,Ivy,72,72.00,C
S01672,Jack,85,85.00,B
S01678,Manoj,39,39.00,F
S01685,Nisha,34,34.00,F
S01686,Eva,78,78.00,B
S01692,Karan,84,84.00,B
S01700,Bob,91,91.00,A
S01705,Ivy,32,32.00,F
S01709,Grace,77,77.00,B
S01711,Qadir,57,57.00,D
S01712,Grace,70,70.00,C
S01716,Eva,42,42.00,D
S01719,Karan,44,44.00,D
S01727,Om,34,34.00,F
S01730,Ivy,95,95.00,A
S01734,Henry,44,44.00,D
S01737,Karan,71,71.00,C
S01741,Alice,72,72.00,C
S01747,Tara,92,92.00,A
S01749,Om,77,77.00,B
S01755,Bob,44,44.00,D
S01756,Ivy,76,76.00,B
S01761,Charlie,41,41.00,D
S01763,Om,32,32.00,F
S01766,Bob,60,60.00,C
S01770,Sanjay,54,54.00,D
S01773,Karan,97,97.00,A
S01774,Alice,52,52.00,D
S01778,Eva,34,34.00,F
S01781,Alice,36,36.00,F
S01784,Manoj,79,79.00,B
S01789,Sanjay,91,91.00,A
S01791,Manoj,65,65.00,C
S01803,Bob,66,66.00,C
S01811,Henry,56,56.00,D
S01817,Charlie,96,96.00,A
S01821,Bob,67,67.00,C
S01824,Frank,81,81.00,B
S01826,Alice,68,68.00,C
S01829,Karan,64,64.00,C
S01831,Frank,48,48.00,D
S01833,Sanjay,55,55.00,D
S01843,Karan,82,82.00,B
S01844,Alice,84,84.00,B
S01845,Jack,76,76.00,B
S01846,Tara,73,73.00,C
S01848,Ivy,93,93.00,A
S01855,Ivy,53,53.00,D
S01865,Qadir,35,35.00,F
S01866,Henry,38,38.00,F
S01874,Riya,71,71.00,C
S01877,Grace,49,49.00,D
S01878,Jack,96,96.00,A
S01880,Alice,58,58.00,D
S01886,Charlie,44,44.00,D
S01887,Liya,97,97.00,A
S01888,Om,31,31.00,F
S01894,Bob,76,76.00,B
S01896,Priya,70,70.00,C
S01898,Nisha,70,70.00,C
S01901,Frank,68,68.00,C
S01903,Eva,93,93.00,A
S01905,Charlie,61,61.00,C
S01910,Henry,78,78.00,B
S01911,Riya,35,35.00,F
S01913,Qadir,51,51.00,D
S01917,Manoj,34,34.00,F
S01918,Henry,83,83.00,B
S01920,Karan,56,56.00,D
S01921,Eva,41,41.00,D
S01922,Diana,90,90.00,A
S01925,Ivy,49,49.00,D
S01926,Jack,52,52.00,D
S01928,Manoj,56,56.00,D
S01931,Nisha,80,80.00,B
S01936,Alice,87,87.00,B
S01943,Alice,73,73.00,C
S01950,Sanjay,93,93.00,A
S01953,Manoj,100,100.00,A
S01956,Charlie,30,30.00,F
S01957,Karan,39,39.00,F
S01960,Nisha,90,90.00,A
S01961,Eva,35,35.00,F
S01962,Riya,57,57.00,D
S01968,Bob,85,85.00,B
S01976,Eva,84,84.00,B
S01978,Tara,59,59.00,D
S01981,Tara,92,92.00,A
S01982,Nisha,92,92.00,A
S01987,Om,71,71.00,C
S01994,Henry,96,96.00,A
S02001,Ivy,73,73.00,C
S02004,Manoj,67,67.00,C
S02008,Karan,49,49.00,D
S02021,Frank,48,48.00,D
S02024,Diana,64,64.00,C
S02026,Qadir,57,57.00,D
S02027,Om,43,43.00,D
S02030,Grace,52,52.00,D
S02035,Riya,64,64.00,C
S02041,Alice,50,50.00,D
S02048,Manoj,73,73.00,C
S02052,Ivy,92,92.00,A
S02054,Charlie,85,85.00,B
S02068,Diana,80,80.00,B
S02072,Frank,64,64.00,C
S02078,Alice,89,89.00,B
S02079,Diana,82,82.00,B
S02081,Alice,62,62.00,C
S02095,Liya,97,97.00,A
S02099,Qadir,32,32.00,F
S02100,Om,46,46.00,D
S02101,Diana,51,51.00,D
S02104,Eva,65,65.00,C
S02107,Nisha,98,98.00,A
S02108,Eva,75,75.00,B
S02109,Diana,80,80.00,B
S02113,Charlie,54,54.00,D
S02115,Eva,62,62.00,C
S02118,Manoj,75,75.00,B
S02126,Sanjay,35,35.00,F
S02129,Nisha,86,86.00,B
S02132,Manoj,77,77.00,B
S02144,Eva,99,99.00,A
S02145,Riya,51,51.00,D
S02149,Riya,92,92.00,A
S02151,Om,90,90.00,A
S02161,Manoj,97,97.00,A
S02167,Riya,35,35.00,F
S02169,Nisha,70,70.00,C
S02172,Qadir,96,96.00,A
S02179,Frank,65,65.00,C
S02180,Sanjay,96,96.00,A
S02184,Henry,62,62.00,C
S02189,Priya,45,45.00,D
S02199,Henry,69,69.00,C
S02203,Grace,84,84.00,B
S02205,Charlie,84,84.00,B
S02209,Tara,49,49.00,D
S02218,Eva,32,32.00,F
S02225,Ivy,53,53.00,D
S02227,Charlie,45,45.00,D
S02229,Alice,47,47.00,D
S02230,Tara,61,61.00,C
S02232,Ivy,98,98.00,A
S02240,Priya,95,95.00,A
S02241,Tara,48,48.00,D
S02243,Om,34,34.00,F
S02246,Nisha,60,60.00,C
S02247,Grace,93,93.00,A
S02248,Priya,88,88.00,B
S02250,Ivy,32,32.00,F
S02254,Ivy,68,68.00,C
S02255,Diana,93,93.00,A
S02257,Manoj,63,63.00,C
S02260,Bob,45,45.00,D
S02261,Alice,95,95.00,A
S02263,Charlie,46,46.00,D
S02270,Tara,30,30.00,F
S02279,Qadir,76,76.00,B
S02284,Priya,81,81.00,B
S02285,Tara,71,71.00,C
S02286,Manoj,92,92.00,A
S02287,Om,80,80.00,B
S02290,Alice,78,78.00,B
S02291,Jack,40,40.00,D
S02292,Tara,84,84.00,B
S02296,Frank,72,72.00,C
S02300,Tara,51,51.00,D
S02301,Qadir,39,39.00,F
S02316,Nisha,75,75.00,B
S02317,Henry,32,32.00,F
S02321,Riya,62,62.00,C
S02330,Nisha,99,99.00,A
S02331,Henry,56,56.00,D
S02341,Manoj,49,49.00,D
S02342,Grace,62,62.00,C
S02346,Om,100,100.00,A
S02347,Diana,86,86.00,B
S02353,Eva,52,52.00,D
S02357,Sanjay,98,98.00,A
S02360,Sanjay,68,68.00,C
S02371,Ivy,89,89.00,B
S02387,Jack,70,70.00,C
S02390,Jack,87,87.00,B
S02393,Grace,57,57.00,D
S02397,Alice,90,90.00,A
S02402,Jack,87,87.00,B
S02408,Karan,41,41.00,D
S02409,Om,44,44.00,D
S02416,Henry,97,97.00,A
S02417,Diana,38,38.00,F
S02422,Bob,40,40.00,D
S02423,Alice,54,54.00,D
S02428,Riya,50,50.00,D
S02429,Frank,69,69.00,C
S02430,Eva,62,62.00,C
S02440,Karan,57,57.00,D
S02452,Om,55,55.00,D
S02453,Diana,81,81.00,B
S02456,Om,92,92.00,A
S02458,Frank,68,68.00,C
S02463,Eva,59,59.00,D
S02469,Charlie,45,45.00,D
S02471,Diana,83,83.00,B
S02472,Charlie,60,60.00,C
S02474,Eva,47,47.00,D
S02475,Jack,86,86.00,B
S02478,Om,68,68.00,C
S02480,Karan,91,91.00,A
S02505,Diana,64,64.00,C
S02507,Bob,93,93.00,A
S02511,Sanjay,65,65.00,C
S02512,Riya,86,86.00,B
S02516,Diana,64,64.00,C
S02517,Charlie,78,78.00,B
S02520,Frank,41,41.00,D
S02522,Henry,36,36.00,F
S02526,Ivy,39,39.00,F
S02528,Frank,75,75.00,B
S02532,Nisha,40,40.00,D
S02540,Sanjay,75,75.00,B
S02541,Riya,72,72.00,C
S02545,Riya,42,42.00,D
S02546,Charlie,96,96.00,A
S02548,Om,39,39.00,F
S02550,Qadir,53,53.00,D
S02551,Ivy,30,30.00,F
S02555,Ivy,98,98.00,A
S02570,Diana,93,93.00,A
S02572,Manoj,87,87.00,B
S02573,Grace,85,85.00,B
S02584,Eva,45,45.00,D
S02587,Manoj,70,70.00,C
S02588,Henry,87,87.00,B
S02589,Diana,54,54.00,D
S02590,Nisha,75,75.00,B
S02599,Alice,33,33.00,F
S02600,Jack,49,49.00,D
S02610,Sanjay,34,34.00,F
S02611,Riya,43,43.00,D
S02612,Charlie,71,71.00,C
S02614,Grace,56,56.00,D
S02615,Priya,74,74.00,C
S02621,Sanjay,79,79.00,B
S02622,Jack,100,100.00,A
S02623,Frank,43,43.00,D
S02629,Grace,32,32.00,F
S02632,Ivy,45,45.00,D
S02643,Ivy,72,72.00,C
S02644,Jack,79,79.00,B
S02651,Riya,58,58.00,D
S02653,Karan,36,36.00,F
S02656,Charlie,37,37.00,F
S02657,Nisha,49,49.00,D
S02661,Ivy,49,49.00,D
S02663,Frank,76,76.00,B
S02667,Frank,99,99.00,A
S02668,Qadir,51,51.00,D
S02669,Om,44,44.00,D
S02670,Frank,73,73.00,C
S02671,Bob,63,63.00,C
S02677,Jack,42,42.00,D
S02681,Tara,57,57.00,D
S02682,Qadir,79,79.00,B
S02687,Om,93,93.00,A
S02693,Karan,93,93.00,A
S02694,Ivy,54,54.00,D
S02698,Grace,40,40.00,D
S02700,Charlie,69,69.00,C
S02701,Bob,32,32.00,F
S02702,Om,59,59.00,D
S02708,Charlie,92,92.00,A
S02716,Manoj,64,64.00,C
S02717,Eva,98,98.00,A
S02726,Charlie,90,90.00,A
S02730,Liya,95,95.00,A
S02731,Ivy,97,97.00,A
S02732,Jack,41,41.00,D
S02738,Karan,41,41.00,D
S02742,Alice,76,76.00,B
S02749,Karan,69,69.00,C
S02750,Priya,49,49.00,D
S02755,Charlie,50,50.00,D
S02761,Priya,58,58.00,D
S02764,Ivy,62,62.00,C
S02766,Frank,87,87.00,B
S02774,Karan,58,58.00,D
S02776,Jack,33,33.00,F
S02778,Manoj,44,44.00,D
S02781,Manoj,70,70.00,C
S02782,Ivy,43,43.00,D
S02787,Riya,73,73.00,C
S02791,Frank,36,36.00,F
S02796,Karan,83,83.00,B
S02797,Sanjay,57,57.00,D
S02798,Riya,39,39.00,F
S02801,Alice,57,57.00,D
S02804,Liya,73,73.00,C
S02807,Charlie,44,44.00,D
S02809,Grace,82,82.00,B
S02814,Frank,95,95.00,A
S02816,Grace,30,30.00,F
S02818,Tara,92,92.00,A
S02823,Alice,72,72.00,C
S02829,Tara,57,57.00,D
S02833,Qadir,32,32.00,F
S02839,Riya,74,74.00,C
S02841,Henry,58,58.00,D
S02842,Diana,42,42.00,D
S02846,Jack,36,36.00,F
S02847,Tara,59,59.00,D
S02849,Alice,61,61.00,C
S02853,Jack,76,76.00,B
S02859,Manoj,56,56.00,D
S02860,Jack,76,76.00,B
S02866,Manoj,70,70.00,C
S02873,Manoj,68,68.00,C
S02882,Priya,94,94.00,A
S02884,Karan,44,44.00,D
S02889,Grace,54,54.00,D
S02892,Grace,64,64.00,C
S02899,Bob,53,53.00,D
S02900,Sanjay,86,86.00,B
S02905,Diana,94,94.00,A
S02913,Tara,59,59.00,D
S02922,Eva,87,87.00,B
S02926,Henry,64,64.00,C
S02938,Jack,83,83.00,B
S02941,Diana,83,83.00,B
S02945,Diana,62,62.00,C
S02946,Charlie,85,85.00,B
S02952,Riya,68,68.00,C
S02955,Om,32,32.00,F
S02958,Nisha,94,94.00,A
S02972,Bob,60,60.00,C
S02973,Om,64,64.00,C
S02987,Qadir,72,72.00,C
S02988,Ivy,100,100.00,A
S02991,Ivy,91,91.00,A
S02997,Frank,30,30.00,F
S03001,Manoj,44,44.00,D
S03006,Om,40,40.00,D
S03007,Jack,40,40.00,D
S03008,Frank,49,49.00,D
S03012,Qadir,44,44.00,D
S03014,Priya,42,42.00,D
S03016,Nisha,93,93.00,A
S03020,Grace,92,92.00,A
S03022,Charlie,79,79.00,B
S03029,Diana,87,87.00,B
S03030,Bob,87,87.00,B
S03035,Eva,48,48.00,D
S03041,Qadir,56,56.00,D
S03045,Liya,53,53.00,D
S03049,Qadir,86,86.00,B
S03057,Sanjay,35,35.00,F
S03058,Riya,61,61.00,C
S03062,Charlie,99,99.00,A
S03069,Diana,80,80.00,B
S03072,Priya,79,79.00,B
S03075,Sanjay,57,57.00,D
S03081,Qadir,62,62.00,C
S03087,Diana,92,92.00,A
S03088,Charlie,78,78.00,B
S03093,Alice,80,80.00,B
S03098,Jack,46,46.00,D
S03101,Sanjay,74,74.00,C
S03102,Diana,70,70.00,C
S03104,Qadir,67,67.00,C
S03105,Henry,44,44.00,D
S03106,Diana,42,42.00,D
S03109,Alice,47,47.00,D
S03111,Karan,63,63.00,C
S03116,Ivy,56,56.00,D
S03118,Charlie,90,90.00,A
S03120,Priya,80,80.00,B
S03122,Nisha,71,71.00,C
S03123,Grace,91,91.00,A
S03124,Jack,77,77.00,B
S03127,Eva,31,31.00,F
S03131,Priya,96,96.00,A
S03134,Eva,73,73.00,C
S03135,Diana,53,53.00,D
S03137,Bob,35,35.00,F
S03142,Riya,50,50.00,D
S03143,Tara,77,77.00,B
S03147,Tara,66,66.00,C
S03150,Tara,93,93.00,A
S03155,Manoj,33,33.00,F
S03164,Riya,59,59.00,D
S03166,Manoj,36,36.00,F
S03174,Om,95,95.00,A
S03178,Alice,50,50.00,D
S03180,Qadir,89,89.00,B
S03184,Qadir,90,90.00,A
S03185,Ivy,48,48.00,D
S03186,Priya,64,64.00,C
S03189,Alice,56,56.00,D
S03199,Qadir,73,73.00,C
S03208,Alice,45,45.00,D
S03214,Nisha,95,95.00,A
S03221,Karan,94,94.00,A
S03226,Grace,88,88.00,B
S03231,Tara,56,56.00,D
S03232,Qadir,92,92.00,A
S03237,Sanjay,77,77.00,B
S03243,Nisha,31,31.00,F
S03244,Grace,94,94.00,A
S03246,Frank,39,39.00,F
S03251,Henry,66,66.00,C
S03254,Bob,83,83.00,B
S03257,Frank,33,33.00,F
S03259,Henry,46,46.00,D
S03262,Alice,73,73.00,C
S03263,Jack,63,63.00,C
S03265,Liya,43,43.00,D
S03272,Qadir,86,86.00,B
S03277,Alice,32,32.00,F
S03285,Diana,51,51.00,D
S03297,Frank,56,56.00,D
S03298,Bob,58,58.00,D
S03299,Eva,80,80.00,B
S03302,Liya,85,85.00,B
S03307,Om,72,72.00,C
S03334,Charlie,72,72.00,C
S03337,Priya,36,36.00,F
S03339,Bob,56,56.00,D
S03342,Manoj,62,62.00,C
S03346,Qadir,34,34.00,F
S03350,Eva,81,81.00,B
S03354,Grace,38,38.00,F
S03358,Grace,73,73.00,C
S03360,Manoj,91,91.00,A
S03361,Ivy,38,38.00,F
S03369,Henry,81,81.00,B
S03370,Frank,75,75.00,B
S03371,Liya,60,60.00,C
S03372,Sanjay,81,81.00,B
S03380,Priya,98,98.00,A
S03386,Liya,45,45.00,D
S03388,Priya,83,83.00,B
S03390,Eva,58,58.00,D
S03393,Karan,62,62.00,C
S03396,Frank,78,78.00,B
S03413,Eva,82,82.00,B
S03416,Manoj,56,56.00,D
S03417,Ivy,96,96.00,A
S03422,Frank,87,87.00,B
S03423,Bob,44,44.00,D
S03424,Sanjay,79,79.00,B
S03429,Riya,71,71.00,C
S03434,Qadir,32,32.00,F
S03435,Om,91,91.00,A
S03449,Qadir,96,96.00,A
S03457,Sanjay,99,99.00,A
S03458,Jack,42,42.00,D
S03462,Tara,88,88.00,B
S03463,Liya,79,79.00,B
S03467,Nisha,87,87.00,B
S03472,Jack,91,91.00,A
S03478,Qadir,58,58.00,D
S03481,Qadir,60,60.00,C
S03486,Om,74,74.00,C
S03489,Nisha,92,92.00,A
S03490,Priya,70,70.00,C
S03491,Frank,46,46.00,D
S03494,Riya,35,35.00,F
S03496,Qadir,69,69.00,C
S03500,Nisha,75,75.00,B
S03503,Tara,94,94.00,A
S03504,Qadir,76,76.00,B
S03505,Alice,83,83.00,B
S03511,Karan,80,80.00,B
S03516,Alice,58,58.00,D
S03521,Tara,88,88.00,B
S03522,Nisha,86,86.00,B
S03524,Jack,50,50.00,D
S03531,Jack,80,80.00,B
S03536,Tara,90,90.00,A
S03538,Henry,54,54.00,D
S03540,Nisha,83,83.00,B
S03547,Frank,86,86.00,B
S03551,Qadir,48,48.00,D
S03552,Grace,91,91.00,A
S03553,Riya,63,63.00,C
S03563,Sanjay,72,72.00,C
S03566,Qadir,48,48.00,D
S03573,Karan,47,47.00,D
S03574,Eva,43,43.00,D
S03578,Sanjay,79,79.00,B
S03586,Riya,100,100.00,A
S03604,Grace,94,94.00,A
S03606,Tara,78,78.00,B
S03608,Sanjay,69,69.00,C
S03611,Ivy,48,48.00,D
S03612,Jack,55,55.00,D
S03613,Tara,90,90.00,A
S03618,Liya,76,76.00,B
S03619,Sanjay,72,72.00,C
S03621,Liya,45,45.00,D
S03625,Bob,76,76.00,B
S03627,Jack,51,51.00,D
S03633,Ivy,91,91.00,A
S03645,Priya,76,76.00,B
S03647,Liya,39,39.00,F
S03651,Grace,48,48.00,D
S03654,Qadir,65,65.00,C
S03662,Om,82,82.00,B
S03664,Frank,80,80.00,B
S03669,Liya,98,98.00,A
S03677,Ivy,77,77.00,B
S03678,Riya,100,100.00,A
S03680,Sanjay,53,53.00,D
S03687,Qadir,73,73.00,C
S03688,Alice,79,79.00,B
S03697,Tara,80,80.00,B
S03706,Manoj,39,39.00,F
S03719,Jack,72,72.00,C
S03727,Frank,37,37.00,F
S03733,Diana,43,43.00,D
S03740,Jack,47,47.00,D
S03746,Liya,49,49.00,D
S03750,Henry,64,64.00,C
S03754,Grace,43,43.00,D
S03787,Ivy,50,50.00,D
S03794,Sanjay,54,54.00,D
S03808,Frank,35,35.00,F
S03818,Jack,73,73.00,C
S03828,Henry,62,62.00,C
S03830,Liya,55,55.00,D
S03839,Om,77,77.00,B
S03841,Nisha,61,61.00,C
S03842,Henry,82,82.00,B
S03846,Eva,51,51.00,D
S03849,Bob,62,62.00,C
S03855,Tara,68,68.00,C
S03856,Nisha,47,47.00,D
S03863,Liya,76,76.00,B
S03866,Frank,94,94.00,A
S03867,Qadir,59,59.00,D
S03868,Alice,71,71.00,C
S03876,Diana,62,62.00,C
S03879,Ivy,97,97.00,A
S03880,Tara,35,35.00,F
S03885,Nisha,55,55.00,D
S03889,Bob,70,70.00,C
S03894,Priya,87,87.00,B
S03897,Henry,41,41.00,D
S03903,Charlie,45,45.00,D
S03905,Ivy,46,46.00,D
S03909,Grace,44,44.00,D
S03910,Frank,96,96.00,A
S03911,Karan,93,93.00,A
S03913,Riya,89,89.00,B
S03914,Charlie,58,58.00,D
S03919,Liya,70,70.00,C
S03920,Diana,63,63.00,C
S03927,Grace,34,34.00,F
S03931,Jack,96,96.00,A
S03932,Frank,83,83.00,B
S03933,Manoj,42,42.00,D
S03940,Nisha,82,82.00,B
S03941,Om,30,30.00,F
S03951,Bob,64,64.00,C
S03952,Henry,35,35.00,F
S03954,Tara,96,96.00,A
S03960,Diana,39,39.00,F
S03964,Riya,51,51.00,D
S03966,Manoj,59,59.00,D
S03971,Riya,79,79.00,B
S03974,Eva,76,76.00,B
S03978,Ivy,73,73.00,C
S03981,Henry,79,79.00,B
S03999,Qadir,43,43.00,D
S04004,Priya,71,71.00,C
S04006,Bob,89,89.00,B
S04012,Charlie,77,77.00,B
S04025,Sanjay,33,33.00,F
S04031,Liya,58,58.00,D
S04033,Riya,59,59.00,D
S04035,Qadir,30,30.00,F
S04036,Alice,90,90.00,A
S04040,Diana,58,58.00,D
S04044,Jack,84,84.00,B
S04047,Alice,99,99.00,A
S04051,Jack,92,92.00,A
S04061,Ivy,44,44.00,D
S04063,Tara,81,81.00,B
S04066,Riya,87,87.00,B
S04071,Liya,46,46.00,D
S04072,Grace,41,41.00,D
S04086,Bob,36,36.00,F
S04087,Eva,83,83.00,B
S04090,Sanjay,31,31.00,F
S04092,Tara,85,85.00,B
S04099,Priya,72,72.00,C
S04102,Ivy,47,47.00,D
S04103,Priya,62,62.00,C
S04105,Manoj,74,74.00,C
S04106,Grace,76,76.00,B
S04111,Charlie,88,88.00,B
S04113,Henry,82,82.00,B
S04120,Ivy,81,81.00,B
S04142,Om,33,33.00,F
S04146,Ivy,84,84.00,B
S04150,Priya,65,65.00,C
S04157,Alice,72,72.00,C
S04163,Liya,50,50.00,D
S04168,Grace,46,46.00,D
S04169,Diana,44,44.00,D
S04171,Ivy,83,83.00,B
S04175,Grace,46,46.00,D
S04183,Diana,100,100.00,A
S04193,Alice,51,51.00,D
S04196,Bob,52,52.00,D
S04199,Charlie,58,58.00,D
S04202,Diana,35,35.00,F
S04208,Liya,90,90.00,A
S04211,Qadir,67,67.00,C
S04212,Om,41,41.00,D
